FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),TIME_PERIOD,Observation
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2020,7.3
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2021,7.5
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2022,7.2
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2023,8.7
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2024,7.6
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,23.2
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,21.3
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,22.8
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,24.3
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,21.7
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,23.3
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,23.6
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,24.4
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,22.4
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,21
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,19.6
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,23.2
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,23.5
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,23.7
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,22.1
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2010,11.8
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2011,12
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2012,12.7
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2013,10.1
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2014,17
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2015,15.6
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2016,13.7
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2017,13.7
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2018,10.7
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2019,12.8
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2020,8
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2021,11.9
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2022,14.8
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2023,12
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2024,13.6
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,29.5
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,26
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,29.1
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,29.2
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,34.5
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,33.1
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,30.6
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,32.5
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,28.8
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,31.9
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,26.7
A,Annual,ITE2,Umbria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,32.2
