FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,INTERSECTION,Intersection (DESC),TY_ROAD_ACCIDENT,Road accident type,RESULT,Result (DESC),PERSON_CLASS,Person class,AGE,Age (DESC),SEX,Sex (DESC),MONTH,Month (DESC),TIME_PERIOD,Observation
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2021,159
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2022,160
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2023,157
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2024,166
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,44
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2011,52
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,46
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2013,53
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,42
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,34
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2016,32
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,37
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,36
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,44
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2020,16
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2021,39
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,26
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2023,45
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,40
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,47
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,39
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2012,42
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2013,35
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,31
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2015,45
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2016,30
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2017,34
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2018,43
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,35
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2020,26
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2021,27
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2022,40
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,39
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,34
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2010,279
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2011,271
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2012,229
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2013,254
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2014,209
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2015,225
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2016,192
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2017,208
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2018,210
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2019,210
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2020,161
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2021,225
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2022,226
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2023,241
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2024,240
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2010,14482
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2011,13656
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2012,11875
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2013,11558
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2014,11226
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2015,10762
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2016,10969
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2017,10769
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2018,10716
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2019,10543
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2020,7771
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2021,9712
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2022,10243
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2023,10683
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2024,11147
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,6172
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2011,5267
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,4722
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2013,4991
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,4826
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,4322
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2016,4547
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,4458
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,4460
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,4411
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2020,3039
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2021,3809
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,4017
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2023,4145
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,4389
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,1350
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,1206
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2012,1121
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2013,1177
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,1115
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2015,1140
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2016,1085
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2017,1230
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2018,1242
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,1129
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2020,780
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2021,967
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2022,939
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,1027
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,1031
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2010,22004
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2011,20129
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2012,17718
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2013,17726
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2014,17167
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2015,16224
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2016,16601
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2017,16457
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2018,16418
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2019,16083
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2020,11590
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2021,14488
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2022,15199
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2023,15855
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2024,16567
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2010,14670
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2011,13836
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2012,12016
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2013,11724
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2014,11362
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2015,10908
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2016,11099
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2017,10906
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2018,10847
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2019,10674
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2020,7890
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2021,9871
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2022,10403
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2023,10840
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2024,11313
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,6216
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2011,5319
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,4768
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2013,5044
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,4868
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,4356
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2016,4579
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,4495
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,4496
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,4455
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2020,3055
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2021,3848
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,4043
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2023,4190
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,4429
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,1397
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,1245
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2012,1163
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2013,1212
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,1146
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2015,1185
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2016,1115
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2017,1264
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2018,1285
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,1164
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2020,806
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2021,994
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2022,979
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,1066
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,1065
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2010,22283
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2011,20400
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2012,17947
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2013,17980
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2014,17376
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2015,16449
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2016,16793
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2017,16665
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2018,16628
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2019,16293
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2020,11751
A,Annual,ITG1,Sicilia,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2021,14713
