FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),AGE,Age (DESC),TIME_PERIOD,Observation
A,Annual,ITC1,Piemonte,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018
A,Annual,ITC1,Piemonte,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019
A,Annual,ITC1,Piemonte,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020
A,Annual,ITC1,Piemonte,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021
A,Annual,ITC1,Piemonte,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022
A,Annual,ITC1,Piemonte,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023
A,Annual,ITC1,Piemonte,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,2.4
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,2.9
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,4.5
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,2.6
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,3.8
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,2.7
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,4.1
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,3
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,4.5
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,2.6
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,3.4
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,2.6
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,2.7
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,2.9
A,Annual,ITC1,Piemonte,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,2.5
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,38.9
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,37.8
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,45.3
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,42.1
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,42.2
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,39.2
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,41.3
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,35.9
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,39.4
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,36.2
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,35.6
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,38.3
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,33.2
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,33.8
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,33.6
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,20
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,19.4
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,18
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,16.6
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,17.9
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,17.6
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,17.4
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,17.7
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,16.7
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,17.2
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,14.6
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,15.7
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,15
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,14.8
A,Annual,ITC1,Piemonte,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,13.6
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,14.4
